Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
EMP-08667,47,Male,HR Specialist,12340,3,3,8.6,4,191.6,4,3,0,3,0
EMP-08668,53,Male,Software Engineer,9700,3,4,11.1,2,168.5,24,23,3,1,2
EMP-08669,31,Female,Manager,10048,3,3,9.2,8,192.7,6,6,1,2,1
EMP-08670,42,Male,Analyst,7157,1,2,10.1,4,172.5,11,2,1,3,1
EMP-08671,42,Female,Data Scientist,8822,1,3,4.6,6,171.7,1,0,2,4,0
EMP-08672,46,Female,Analyst,10668,2,3,2.1,6,176.6,16,5,5,3,1
EMP-08673,32,Female,Analyst,8189,4,2,14.4,8,203.4,8,4,4,1,1
EMP-08674,25,Male,Sales Executive,5760,2,3,2.9,7,167.1,3,1,3,1,0
EMP-08675,39,Male,Software Engineer,9653,2,2,1.6,7,157.9,13,7,4,3,2
EMP-08676,20,Male,Software Engineer,3437,2,2,33.5,2,171.9,0,0,5,3,1
EMP-08677,32,Female,Analyst,10158,2,2,9.3,5,144.0,0,0,3,2,0
EMP-08678,28,Female,Analyst,5874,1,2,23.3,4,190.4,4,1,6,2,2
EMP-08679,23,Female,Manager,5777,3,3,8.7,7,166.3,2,0,1,5,0
EMP-08680,36,Male,HR Specialist,7467,4,3,5.1,6,168.2,13,3,2,4,0
EMP-08681,30,Female,Sales Executive,6750,3,4,3.1,2,203.7,5,0,6,4,0
EMP-08682,46,Female,Analyst,10713,1,2,5.4,7,158.8,12,9,4,3,2
EMP-08683,42,Male,Manager,7260,3,3,4.9,8,160.5,4,4,6,4,1
EMP-08684,34,Female,Data Scientist,9569,4,3,13.8,5,210.6,7,7,1,3,1
EMP-08685,33,Male,Software Engineer,8641,3,2,2.3,3,123.5,1,0,6,5,0
EMP-08686,42,Female,Sales Executive,6976,2,4,15.1,2,146.5,7,4,1,4,1
EMP-08687,40,Female,HR Specialist,10693,3,3,24.6,8,158.7,4,4,5,4,1
EMP-08688,29,Female,Manager,7891,4,2,5.5,4,151.1,4,2,2,3,0
EMP-08689,35,Female,Software Engineer,8423,4,1,5.2,3,219.1,11,9,6,3,2
EMP-08690,44,Female,Manager,10922,3,3,3.1,7,185.2,18,13,3,3,2
EMP-08691,37,Male,Data Scientist,10426,2,2,2.8,6,194.8,6,5,1,2,1
EMP-08692,31,Male,Analyst,6586,3,4,15.7,6,173.8,4,1,4,2,0
EMP-08693,37,Male,Analyst,5088,4,2,20.3,7,163.3,6,5,3,3,1
EMP-08694,41,Female,Manager,9898,2,2,14.7,5,151.6,19,7,5,3,2
EMP-08695,30,Male,Sales Executive,8990,2,4,3.8,4,136.8,6,5,0,3,1
EMP-08696,29,Male,HR Specialist,8194,1,2,1.0,4,223.6,8,3,2,3,2
EMP-08697,20,Female,Analyst,7471,4,4,20.6,3,231.6,0,0,2,3,0
EMP-08698,34,Female,Software Engineer,8739,3,3,4.7,4,140.2,1,1,4,5,0
EMP-08699,27,Female,HR Specialist,9569,2,2,19.7,7,169.2,5,5,5,3,2
EMP-08700,41,Female,Data Scientist,7237,3,2,10.1,4,200.0,4,1,5,1,1
EMP-08701,36,Male,Sales Executive,6698,2,3,5.0,2,147.3,10,9,4,3,2
EMP-08702,24,Female,Manager,7216,3,3,2.8,2,150.5,4,3,6,1,0
EMP-08703,40,Male,Analyst,10188,4,3,2.9,8,156.8,3,0,2,2,0
EMP-08704,29,Male,Data Scientist,7403,2,3,16.3,8,137.0,1,1,3,2,0
EMP-08705,38,Female,Manager,9366,3,3,1.5,3,153.0,11,1,3,3,0
EMP-08706,20,Female,Software Engineer,7263,4,2,15.9,5,172.2,0,0,5,3,0
EMP-08707,42,Male,Analyst,7661,2,2,7.5,5,169.2,15,15,4,5,2
EMP-08708,39,Male,Manager,7010,4,3,6.5,6,169.4,9,3,1,3,0
EMP-08709,39,Male,Data Scientist,11104,3,2,17.7,4,183.8,17,2,1,5,1
EMP-08710,42,Male,Manager,9085,4,3,18.3,6,136.4,15,9,1,3,1
EMP-08711,26,Male,Data Scientist,4389,3,3,10.9,6,167.5,1,1,4,2,0
EMP-08712,40,Female,Software Engineer,9646,2,3,10.4,5,174.9,2,0,4,1,0
EMP-08713,35,Male,Manager,7712,4,4,8.9,5,176.3,7,0,4,4,0
EMP-08714,45,Male,Manager,10632,3,2,5.3,6,195.7,21,14,2,2,2
EMP-08715,31,Female,Data Scientist,8459,3,3,8.9,5,199.7,5,3,2,3,1
EMP-08716,20,Female,Manager,8426,4,4,9.7,4,177.4,0,0,0,4,0
EMP-08717,37,Male,Software Engineer,8002,1,3,6.6,3,162.8,1,1,5,3,1
EMP-08718,24,Male,Sales Executive,8995,2,4,6.0,7,204.8,0,0,2,3,0
EMP-08719,30,Male,Analyst,8147,4,3,2.5,2,201.5,2,1,0,3,0
EMP-08720,42,Female,Data Scientist,11281,2,2,11.4,8,171.6,14,14,2,3,2
EMP-08721,44,Male,Software Engineer,10046,3,2,15.5,8,193.5,15,3,4,1,1
EMP-08722,32,Male,HR Specialist,5661,3,3,7.5,5,134.3,4,2,1,4,0
EMP-08723,39,Female,Manager,7967,4,3,25.9,6,186.1,13,13,4,3,2
EMP-08724,51,Male,Data Scientist,8266,1,1,17.7,7,179.0,6,5,5,3,2
EMP-08725,28,Male,Analyst,5081,3,4,27.9,8,164.8,2,1,0,5,0
EMP-08726,43,Female,Sales Executive,12430,2,2,13.3,2,167.9,23,2,5,1,1
EMP-08727,20,Male,Sales Executive,4113,4,1,6.5,5,160.5,0,0,3,5,0
EMP-08728,35,Female,Analyst,7743,4,2,1.9,8,182.8,6,5,1,3,1
EMP-08729,38,Female,Analyst,10228,2,2,11.9,3,175.8,8,3,3,4,1
EMP-08730,34,Female,Analyst,5645,4,2,36.3,8,182.6,5,1,6,4,1
EMP-08731,37,Male,Software Engineer,6995,3,2,10.8,3,178.2,6,6,5,3,1
EMP-08732,32,Female,Manager,9238,2,3,10.8,3,198.5,5,1,5,2,1
EMP-08733,41,Male,Sales Executive,10398,1,3,18.9,4,168.8,17,3,5,3,1
EMP-08734,21,Male,HR Specialist,6540,3,4,15.5,7,184.8,1,1,4,3,0
EMP-08735,40,Male,Data Scientist,8982,2,3,5.4,8,187.9,12,5,5,2,1
EMP-08736,50,Female,Sales Executive,13300,4,3,11.4,4,179.0,27,7,3,3,1
EMP-08737,22,Male,Sales Executive,5765,2,4,10.4,3,164.2,0,0,5,4,0
EMP-08738,33,Female,Data Scientist,8167,2,2,2.0,5,172.4,10,10,6,2,2
EMP-08739,38,Male,Analyst,9993,3,2,11.1,7,188.1,6,4,2,4,1
EMP-08740,33,Male,HR Specialist,9569,4,2,1.2,7,190.5,4,0,1,4,0
EMP-08741,42,Female,Sales Executive,10425,3,3,23.8,3,142.0,13,1,6,2,0
EMP-08742,44,Female,Sales Executive,11307,4,4,5.1,3,204.3,3,0,1,3,0
EMP-08743,42,Female,Manager,8173,4,2,10.7,7,182.3,4,2,6,2,0
EMP-08744,38,Male,HR Specialist,7798,2,3,4.8,6,168.3,5,2,3,1,1
EMP-08745,27,Female,Analyst,6199,1,3,15.1,7,160.7,6,0,1,5,1
EMP-08746,44,Female,HR Specialist,6767,3,3,3.3,4,161.0,15,3,5,2,0
EMP-08747,29,Female,Data Scientist,7844,2,3,9.5,7,170.7,2,0,3,3,0
EMP-08748,30,Female,Data Scientist,7668,4,3,5.3,4,136.7,0,0,4,2,0
EMP-08749,33,Male,Data Scientist,8567,3,3,7.6,8,154.1,9,8,3,4,1
EMP-08750,33,Male,HR Specialist,6170,2,4,4.5,2,206.8,4,4,0,3,1
EMP-08751,23,Female,Data Scientist,6848,4,1,16.3,2,173.9,0,0,0,3,0
EMP-08752,45,Female,Software Engineer,11580,4,3,21.2,8,200.6,19,2,1,3,0
EMP-08753,36,Male,Software Engineer,7798,2,2,2.7,8,191.8,8,0,0,1,1
EMP-08754,29,Female,Data Scientist,5338,3,3,2.2,7,192.0,5,1,1,3,0
EMP-08755,26,Male,Analyst,6503,3,2,2.4,6,207.3,2,2,1,5,1
EMP-08756,36,Female,Analyst,10502,4,2,9.3,3,205.7,6,4,0,2,1
EMP-08757,36,Male,Data Scientist,6430,1,2,1.0,4,201.1,3,0,0,4,1
EMP-08758,23,Female,Analyst,8681,2,2,9.8,5,215.5,1,1,6,5,1
EMP-08759,42,Male,Data Scientist,7162,2,2,3.3,5,191.3,12,10,5,1,2
EMP-08760,30,Female,Software Engineer,8560,3,3,6.7,2,144.2,4,1,6,5,0
EMP-08761,26,Female,Manager,6493,3,3,10.6,4,158.7,4,2,2,2,0
EMP-08762,26,Female,Data Scientist,7527,3,2,13.8,5,129.5,0,0,4,2,0
EMP-08763,29,Female,Data Scientist,5842,4,1,15.8,6,164.9,1,1,5,1,0
EMP-08764,31,Male,Software Engineer,10061,4,3,2.9,3,176.6,5,0,5,3,0
EMP-08765,41,Female,Software Engineer,11000,4,1,25.1,5,196.7,9,7,2,3,2
EMP-08766,36,Female,Analyst,9943,4,3,4.8,8,146.2,0,0,2,3,0
EMP-08767,44,Male,Analyst,11773,3,2,7.4,7,172.6,21,17,3,3,2
EMP-08768,35,Male,Analyst,7381,2,3,20.5,5,174.8,10,1,5,5,1
EMP-08769,42,Male,Manager,10916,2,4,11.8,5,183.4,7,2,3,3,0
EMP-08770,30,Female,Sales Executive,9718,3,3,8.6,8,154.0,4,4,3,1,0
EMP-08771,40,Male,Analyst,7755,3,4,6.8,3,158.8,3,2,3,4,0
EMP-08772,29,Male,Sales Executive,7750,4,3,13.1,7,152.5,0,0,0,3,0
EMP-08773,26,Male,Software Engineer,7331,2,1,13.6,6,213.9,2,1,0,2,1
EMP-08774,27,Male,Analyst,4842,2,4,3.5,4,147.8,4,1,6,2,0
EMP-08775,28,Female,Manager,8414,3,2,14.7,4,176.8,1,1,4,2,0
EMP-08776,28,Male,Manager,9913,4,3,1.8,5,186.5,3,2,3,1,0
EMP-08777,46,Male,Analyst,8983,4,2,5.1,5,164.4,12,1,0,1,0
EMP-08778,27,Male,HR Specialist,5654,2,2,8.3,4,160.1,5,2,3,3,1
EMP-08779,35,Male,Analyst,8399,3,3,12.4,5,132.2,12,7,3,3,1
EMP-08780,26,Male,Manager,6326,3,3,11.7,7,185.7,4,0,5,5,0
EMP-08781,32,Female,HR Specialist,8923,3,2,10.3,5,196.7,0,0,2,5,0
EMP-08782,37,Female,Manager,8096,3,2,11.3,6,174.8,5,3,3,3,1
EMP-08783,24,Male,Software Engineer,8901,4,2,6.9,4,157.3,2,2,1,4,0
EMP-08784,27,Female,Analyst,5501,4,2,9.0,3,141.6,4,4,1,2,1
EMP-08785,25,Female,Data Scientist,7505,2,1,12.7,3,190.6,2,2,1,3,1
EMP-08786,37,Male,Sales Executive,7253,2,2,1.0,2,190.7,1,0,4,3,1
EMP-08787,34,Female,Software Engineer,6473,4,3,5.1,5,198.2,12,1,5,3,0
EMP-08788,42,Male,Data Scientist,8517,4,2,5.1,4,120.0,10,6,6,4,0
EMP-08789,46,Male,Manager,9445,1,2,2.0,3,172.8,14,6,1,2,2
EMP-08790,44,Female,Manager,11082,3,3,10.8,3,159.9,12,12,6,1,2
EMP-08791,36,Male,Analyst,7652,4,1,5.2,5,181.4,3,0,0,4,0
EMP-08792,31,Male,Software Engineer,6972,3,4,15.6,6,189.4,7,7,0,4,1
EMP-08793,33,Male,HR Specialist,8119,2,2,7.8,7,144.0,13,9,3,1,2
EMP-08794,40,Male,Manager,6850,4,1,14.3,4,136.1,17,6,5,4,1
EMP-08795,41,Female,Analyst,10208,2,2,11.0,8,194.3,14,7,0,3,2
EMP-08796,28,Female,Analyst,7559,3,4,9.1,6,161.4,1,1,2,3,0
EMP-08797,34,Female,Manager,6469,4,3,10.9,6,167.9,3,0,5,3,0
EMP-08798,28,Female,HR Specialist,7439,2,1,7.1,7,173.5,4,0,5,2,1
EMP-08799,47,Female,Software Engineer,11202,4,3,18.6,7,218.0,20,10,5,3,2
EMP-08800,30,Male,Manager,5093,3,1,21.3,6,126.0,3,2,5,2,1
EMP-08801,33,Female,HR Specialist,6327,2,1,2.0,6,161.7,13,3,3,3,1
EMP-08802,38,Male,Manager,6339,4,3,30.1,5,186.4,17,17,3,3,2
EMP-08803,45,Male,Data Scientist,8014,2,3,15.8,4,191.2,10,5,0,3,1
EMP-08804,20,Female,Software Engineer,3273,3,3,2.6,2,120.0,0,0,0,4,0
EMP-08805,22,Female,HR Specialist,5092,2,3,15.5,6,164.1,2,0,3,1,0
EMP-08806,42,Female,Sales Executive,8849,3,2,7.5,8,170.9,16,12,3,1,2
EMP-08807,36,Female,Analyst,7368,2,2,2.8,4,195.2,3,3,4,5,1
EMP-08808,32,Female,Sales Executive,8069,4,3,2.2,6,180.8,4,3,2,4,0
EMP-08809,31,Female,Analyst,7621,4,2,5.9,7,160.9,1,0,4,2,0
EMP-08810,40,Female,Sales Executive,9188,1,2,2.7,7,198.4,2,2,2,3,1
EMP-08811,26,Female,Analyst,5669,4,2,2.5,7,160.8,3,2,3,3,0
EMP-08812,39,Male,Data Scientist,8200,3,2,2.0,5,170.4,0,0,5,3,0
EMP-08813,33,Female,Analyst,8030,3,3,2.5,7,193.2,7,3,3,3,1
EMP-08814,33,Female,Software Engineer,9634,1,4,12.2,5,163.2,0,0,5,3,0
EMP-08815,21,Female,Analyst,5121,4,3,12.9,7,164.6,1,1,1,3,0
EMP-08816,40,Male,Data Scientist,8056,3,3,5.8,6,191.5,4,0,0,2,0
EMP-08817,37,Male,Manager,10636,4,3,19.2,3,188.8,13,3,0,3,0
EMP-08818,25,Male,Analyst,5654,3,4,1.4,5,145.9,0,0,3,3,0
EMP-08819,25,Male,HR Specialist,8307,2,1,4.7,2,167.2,2,2,3,3,1
EMP-08820,31,Female,Software Engineer,5195,3,4,2.8,8,168.9,3,2,3,3,0
EMP-08821,33,Female,Software Engineer,9710,3,2,7.5,2,130.0,1,0,6,1,0
EMP-08822,20,Male,Data Scientist,8327,3,4,15.2,3,211.9,0,0,6,3,0
EMP-08823,35,Male,Software Engineer,10629,2,4,5.3,6,173.4,9,2,3,3,0
EMP-08824,40,Male,Data Scientist,9298,3,3,6.7,2,194.6,18,2,6,3,0
EMP-08825,31,Male,HR Specialist,9380,3,3,16.7,8,163.8,4,1,1,2,0
EMP-08826,44,Male,Data Scientist,7917,3,3,15.6,5,155.1,16,14,0,2,2
EMP-08827,34,Female,HR Specialist,8833,4,2,13.9,5,185.9,6,0,6,3,0
EMP-08828,41,Male,HR Specialist,9091,1,2,6.9,3,155.1,13,13,1,3,2
EMP-08829,40,Female,HR Specialist,9894,3,1,3.3,8,159.8,2,0,0,3,0
EMP-08830,41,Male,Data Scientist,9733,3,4,13.7,5,185.7,6,0,4,5,0
EMP-08831,39,Female,HR Specialist,10726,3,3,15.3,2,184.5,7,2,4,3,0
EMP-08832,27,Female,Manager,9397,4,1,2.9,5,172.9,4,2,1,3,0
EMP-08833,23,Female,HR Specialist,7001,3,3,4.9,6,197.4,0,0,4,4,0
EMP-08834,31,Female,Analyst,5368,4,4,16.7,8,145.3,7,1,4,3,0
EMP-08835,23,Female,Software Engineer,4911,3,3,1.3,5,136.0,0,0,4,2,0
EMP-08836,36,Female,Data Scientist,7165,4,2,7.9,4,205.9,0,0,5,1,0
EMP-08837,37,Female,Data Scientist,8732,2,2,11.4,6,176.0,0,0,1,3,1
EMP-08838,40,Male,Data Scientist,8943,4,4,13.1,5,201.6,16,5,1,2,0
EMP-08839,36,Female,HR Specialist,10731,3,4,3.9,5,195.9,2,1,6,3,0
EMP-08840,44,Male,Software Engineer,11111,4,3,13.2,3,144.7,22,5,5,4,0
EMP-08841,32,Male,Sales Executive,9995,4,3,7.5,3,195.0,0,0,4,3,0
EMP-08842,46,Female,Software Engineer,9239,2,4,12.1,2,120.0,5,2,1,3,0
EMP-08843,27,Female,Sales Executive,6816,3,3,5.3,2,176.2,1,0,4,2,0
EMP-08844,44,Male,Sales Executive,8082,1,2,4.7,8,184.0,16,7,6,3,2
EMP-08845,37,Female,Software Engineer,10198,4,2,6.5,5,199.2,6,3,5,2,0
EMP-08846,42,Male,Analyst,9934,2,2,17.2,5,187.6,9,7,5,4,2
EMP-08847,35,Female,Software Engineer,9309,1,2,18.3,2,223.7,9,6,3,3,2
EMP-08848,30,Female,Sales Executive,8808,3,2,5.8,4,192.1,2,0,3,5,0
EMP-08849,34,Female,Sales Executive,7208,3,3,6.5,5,155.1,12,2,0,3,0
EMP-08850,27,Female,Sales Executive,7008,3,1,6.0,7,188.1,5,5,5,2,2
EMP-08851,46,Male,HR Specialist,8049,2,4,2.0,3,182.4,11,6,1,2,1
EMP-08852,29,Male,Data Scientist,8327,2,4,14.7,7,171.4,6,3,5,5,1
EMP-08853,31,Female,HR Specialist,9725,2,2,4.2,4,120.0,10,6,5,2,1
EMP-08854,38,Male,Manager,9472,4,4,20.7,2,178.0,8,2,2,2,0
EMP-08855,28,Female,HR Specialist,8926,3,3,6.3,7,169.5,6,4,0,3,1
EMP-08856,48,Male,Data Scientist,11759,4,2,1.5,7,175.5,27,4,4,5,0
EMP-08857,32,Female,Data Scientist,10044,3,4,4.8,8,167.0,0,0,3,5,0
EMP-08858,46,Female,Manager,7308,4,3,8.2,8,150.4,8,5,4,3,0
EMP-08859,40,Male,Data Scientist,7463,1,2,12.6,5,134.7,1,1,0,2,1
EMP-08860,32,Male,Data Scientist,8737,3,4,7.2,7,167.7,11,1,5,3,0
EMP-08861,25,Male,Sales Executive,4957,2,2,16.9,8,163.1,0,0,6,3,1
EMP-08862,35,Male,HR Specialist,7926,3,2,9.0,3,180.9,4,0,0,2,0
EMP-08863,31,Female,Data Scientist,5579,3,1,25.9,4,192.0,8,8,5,3,2
EMP-08864,47,Male,Sales Executive,8796,3,3,20.9,5,163.7,25,15,0,2,2
EMP-08865,41,Male,Data Scientist,10714,4,3,21.3,6,171.3,9,5,3,5,0
EMP-08866,32,Male,Manager,7244,3,2,1.6,2,155.8,8,3,4,4,1
EMP-08867,28,Male,Manager,7845,3,3,1.7,8,204.5,4,0,5,3,0
EMP-08868,34,Male,HR Specialist,9196,2,3,9.2,8,183.9,4,2,0,4,1
EMP-08869,32,Female,HR Specialist,6851,3,2,15.4,6,190.9,4,3,4,5,1
EMP-08870,31,Female,Software Engineer,8698,1,3,5.0,5,219.1,6,5,6,5,2
EMP-08871,35,Female,Analyst,7894,3,4,21.4,8,205.9,10,1,5,3,0
EMP-08872,38,Female,Software Engineer,6308,3,3,6.3,6,144.1,5,3,4,5,0
EMP-08873,35,Male,Software Engineer,8383,1,3,12.0,2,151.9,5,1,0,2,1
EMP-08874,43,Male,HR Specialist,9056,3,1,3.6,7,168.8,17,0,5,1,0
EMP-08875,29,Female,Data Scientist,6896,4,2,1.1,8,163.5,8,4,1,3,1
EMP-08876,52,Female,Sales Executive,10376,4,3,12.5,7,184.7,13,7,0,5,1
EMP-08877,38,Female,Manager,10949,4,3,5.1,7,162.5,5,2,4,3,0
EMP-08878,40,Male,Manager,10063,3,3,3.0,2,191.0,19,13,0,3,2
EMP-08879,44,Male,Manager,11471,4,3,12.3,5,169.4,9,3,3,4,0
EMP-08880,26,Female,Manager,8262,3,3,9.4,3,148.8,0,0,5,2,0
EMP-08881,23,Female,Manager,7013,2,4,12.0,7,191.7,1,0,6,2,0
EMP-08882,34,Female,Sales Executive,8957,3,4,15.7,6,171.8,1,0,6,2,0
EMP-08883,47,Female,HR Specialist,9157,3,4,4.0,8,173.1,8,0,6,3,0
EMP-08884,28,Male,Software Engineer,9419,1,3,9.7,5,194.3,0,0,2,4,1
EMP-08885,20,Female,Manager,5360,2,3,31.5,5,182.6,0,0,4,3,1
EMP-08886,35,Male,HR Specialist,10183,4,3,5.1,2,198.7,2,0,4,3,0
EMP-08887,39,Female,Analyst,9686,3,4,8.7,7,196.8,15,10,6,4,2
EMP-08888,34,Female,HR Specialist,9765,2,2,6.5,6,188.2,0,0,3,3,1
EMP-08889,28,Male,HR Specialist,8707,2,3,6.4,4,219.3,1,1,4,2,1
EMP-08890,44,Male,Data Scientist,8842,2,1,19.1,4,195.7,1,1,0,2,1
EMP-08891,39,Male,Data Scientist,8586,1,3,10.1,3,196.4,14,11,2,2,2
EMP-08892,37,Male,Analyst,9442,3,1,4.5,2,186.5,5,0,5,2,0
EMP-08893,36,Male,Sales Executive,7168,2,4,1.0,8,177.3,2,2,5,3,0
EMP-08894,40,Male,Data Scientist,11123,1,4,13.9,8,186.1,18,10,1,3,2
EMP-08895,22,Male,Analyst,5561,4,3,14.8,7,180.0,1,0,6,3,0
EMP-08896,38,Female,Sales Executive,7663,4,1,5.5,5,161.7,6,4,6,5,1
EMP-08897,21,Male,Analyst,6807,2,3,2.5,4,178.8,1,1,5,2,1
EMP-08898,21,Male,Manager,6636,1,3,2.8,3,135.3,0,0,0,1,0
EMP-08899,33,Male,Manager,10044,4,3,12.2,6,157.4,7,2,1,1,0
EMP-08900,29,Male,Data Scientist,7755,2,2,8.2,5,173.6,2,1,3,2,1
EMP-08901,39,Male,Manager,10577,1,4,14.9,2,179.4,7,0,2,5,0
EMP-08902,46,Male,HR Specialist,8935,4,4,12.6,2,122.4,21,20,6,4,2
EMP-08903,26,Male,Sales Executive,5348,2,3,7.1,6,164.9,5,4,1,2,1
EMP-08904,39,Female,Manager,9567,4,2,9.7,4,178.1,5,3,6,4,0
EMP-08905,42,Female,Software Engineer,7260,1,3,9.0,7,144.1,1,1,3,3,1
EMP-08906,44,Male,HR Specialist,10418,3,4,11.2,7,173.6,12,6,2,5,1
EMP-08907,23,Male,Data Scientist,5315,3,4,1.8,3,189.7,0,0,4,3,0
EMP-08908,45,Male,Software Engineer,7997,3,4,14.6,2,182.7,23,11,3,3,2
EMP-08909,36,Female,HR Specialist,7261,3,3,8.9,6,144.0,7,3,5,3,0
EMP-08910,37,Male,Sales Executive,6831,4,3,12.8,7,186.2,8,6,4,4,1
EMP-08911,50,Male,Sales Executive,9189,4,3,22.5,5,228.2,22,2,0,4,0
EMP-08912,36,Female,Data Scientist,8949,2,2,7.2,8,173.4,6,4,5,3,1
EMP-08913,29,Male,Analyst,7510,4,2,6.4,6,213.6,1,1,0,2,0
EMP-08914,31,Female,Sales Executive,9368,3,4,12.6,3,157.0,8,7,1,3,1
EMP-08915,51,Female,Manager,11911,2,4,8.7,3,155.9,4,2,3,4,0
EMP-08916,29,Female,Sales Executive,7272,3,2,19.0,3,157.0,2,0,3,1,0
EMP-08917,33,Female,Analyst,5982,4,2,25.7,6,187.3,7,1,5,2,0
EMP-08918,35,Male,HR Specialist,8711,3,4,9.3,8,171.8,10,3,6,3,0
EMP-08919,57,Female,Analyst,11671,3,3,13.4,4,164.7,3,0,4,2,0
EMP-08920,32,Male,HR Specialist,6811,4,2,6.7,5,169.5,9,2,5,4,0
EMP-08921,35,Female,Sales Executive,9179,4,3,6.0,7,159.7,5,4,6,4,0
EMP-08922,26,Female,Manager,8547,2,3,9.3,5,179.0,4,0,3,3,0
EMP-08923,36,Female,HR Specialist,9178,3,3,23.3,8,163.5,4,4,4,3,1
EMP-08924,40,Male,Data Scientist,11116,3,4,13.9,6,146.8,15,5,2,4,0
EMP-08925,34,Male,Analyst,7273,4,3,1.0,2,183.1,9,6,2,3,1
EMP-08926,29,Male,Analyst,7297,2,3,3.6,4,206.2,3,3,0,5,1
EMP-08927,30,Female,Sales Executive,9549,3,1,12.6,7,173.3,3,2,2,3,1
EMP-08928,45,Female,Analyst,8677,2,3,6.5,8,172.4,6,0,0,2,0
EMP-08929,38,Female,Analyst,5533,4,3,13.7,8,167.0,3,1,0,3,0
EMP-08930,44,Male,Analyst,9362,4,3,6.8,4,195.8,3,2,6,2,0
EMP-08931,29,Female,Sales Executive,9085,3,2,13.1,3,164.8,5,0,4,4,0
EMP-08932,39,Female,Software Engineer,8514,2,2,10.7,8,175.3,18,11,2,4,2
EMP-08933,37,Male,Software Engineer,8456,2,4,7.0,5,136.4,11,2,3,2,0
EMP-08934,29,Female,Software Engineer,4668,2,3,22.7,4,185.0,2,0,5,1,1
EMP-08935,22,Male,Data Scientist,8625,2,3,3.2,8,171.3,0,0,4,1,0
EMP-08936,30,Male,Data Scientist,7514,2,4,3.5,8,145.3,8,3,2,3,0
EMP-08937,26,Female,Data Scientist,7659,4,3,20.2,6,155.0,3,0,2,3,0
EMP-08938,25,Female,HR Specialist,6871,3,2,15.3,8,172.4,2,1,3,3,1
EMP-08939,24,Male,Manager,6538,3,3,5.2,8,185.4,2,0,6,3,0
EMP-08940,27,Male,Manager,4218,3,2,4.2,2,198.5,5,1,2,1,1
EMP-08941,29,Female,Manager,8307,3,2,8.1,4,221.9,7,3,0,3,1
EMP-08942,34,Male,Software Engineer,8656,3,2,4.4,3,221.4,12,4,4,3,1
EMP-08943,55,Male,Software Engineer,9965,3,2,17.9,2,167.1,8,4,4,2,1
EMP-08944,32,Female,Data Scientist,5708,3,2,7.3,3,188.5,8,8,5,3,2
EMP-08945,20,Female,Manager,7263,3,1,3.2,6,186.0,0,0,1,2,1
EMP-08946,37,Female,Analyst,9037,3,1,4.6,8,204.8,7,2,1,1,1
EMP-08947,51,Female,HR Specialist,11949,4,2,18.4,2,158.7,5,3,1,2,0
EMP-08948,47,Female,Manager,11462,4,3,2.3,6,205.2,0,0,1,3,0
EMP-08949,28,Female,Manager,6510,3,2,16.5,3,171.2,4,4,2,3,1
EMP-08950,33,Male,Data Scientist,6780,4,3,21.4,2,162.8,9,1,4,5,0
EMP-08951,34,Male,Analyst,6383,2,3,26.0,2,168.0,11,3,2,3,1
EMP-08952,32,Male,Software Engineer,8653,2,4,5.3,4,152.9,7,3,1,3,0
EMP-08953,38,Female,HR Specialist,7369,2,2,8.6,8,153.1,17,13,3,3,2
EMP-08954,20,Male,Analyst,4776,4,3,1.0,3,191.5,0,0,2,1,0
EMP-08955,45,Male,Data Scientist,9149,3,4,18.4,7,210.5,3,3,4,4,0
EMP-08956,25,Male,Software Engineer,4844,2,4,5.1,7,194.9,2,0,6,3,0
EMP-08957,43,Male,Software Engineer,10488,3,1,10.8,6,173.0,7,0,2,2,0
EMP-08958,38,Female,Manager,10985,1,3,19.1,2,164.8,2,0,1,1,1
EMP-08959,50,Male,Sales Executive,10181,4,2,8.9,6,175.0,14,12,4,2,2
EMP-08960,44,Female,Sales Executive,11047,3,4,9.9,7,120.0,16,4,2,4,0
EMP-08961,36,Male,Analyst,11003,3,4,15.4,6,216.7,8,5,4,3,1
EMP-08962,47,Female,Manager,7552,3,2,4.5,8,154.6,25,13,2,3,2
EMP-08963,32,Female,Manager,6135,2,4,11.0,7,176.4,9,4,5,3,1
EMP-08964,34,Female,Manager,7101,3,3,3.2,8,162.0,4,1,4,3,0
EMP-08965,35,Male,Sales Executive,9398,4,2,9.5,5,207.6,12,5,6,2,1
EMP-08966,38,Female,Sales Executive,10131,3,1,14.3,2,166.4,13,1,0,3,1
EMP-08967,37,Male,Sales Executive,6242,2,2,11.8,6,162.7,14,4,1,4,1
EMP-08968,29,Male,Data Scientist,8082,4,2,8.0,3,168.4,7,4,0,1,1
EMP-08969,39,Female,Analyst,8914,2,3,20.2,8,158.4,2,1,2,5,0
EMP-08970,39,Female,Manager,7580,4,2,10.8,5,189.3,2,0,0,4,0
EMP-08971,29,Male,HR Specialist,4543,3,2,23.9,7,183.8,7,3,3,5,1
EMP-08972,30,Male,Manager,10183,3,2,12.8,7,190.5,7,7,1,2,2
EMP-08973,39,Male,Analyst,7066,3,2,10.8,2,177.2,3,3,3,2,1
